country,month,min_temp,mean_temp,max_temp,precipitation,hours_of_sunshine
China                         ,Oct,7.338679245283022,12.398617511520737,18.313679245283033,45.64246575342466,196.1417061611374
China                         ,Sep,13.617452830188677,18.513824884792626,24.282547169811323,80.0821917808219,200.09715639810423
Colombia                      ,Apr,17.285116279069776,21.914150943396237,27.223493975903615,205.16157205240182,
Colombia                      ,Aug,16.759069767441865,22.11037735849057,27.42951807228914,152.82445414847157,
Colombia                      ,Dec,16.580465116279072,21.622641509433954,26.873493975903603,121.98340611353714,
Colombia                      ,Feb,16.577674418604648,22.01132075471697,27.75783132530121,92.10917030567688,
Colombia                      ,Jan,16.223255813953482,21.78584905660378,27.421686746987962,82.51484716157209,
Colombia                      ,Jul,16.781860465116278,21.853773584905653,27.052409638554206,158.01004366812234,
Colombia                      ,Jun,17.066511627906976,21.85849056603773,26.877710843373514,171.54497816593877,
Colombia                      ,Mar,16.987906976744185,21.933018867924535,27.531325301204824,147.10480349344985,
Colombia                      ,May,17.34279069767442,21.933962264150935,26.95,227.20305676855887,
Colombia                      ,Nov,16.90279069767442,21.56226415094339,26.613253012048187,203.03930131004353,
Colombia                      ,Oct,16.79767441860465,21.799999999999983,26.986144578313258,216.81659388646295,
Colombia                      ,Sep,16.694883720930232,22.122641509433965,27.468674698795187,175.14890829694332,
Costa_Rica                    ,Apr,17.975,25.45,33.575,105.025,
Costa_Rica                    ,Aug,18.775000000000002,24.25,32.025,238.40000000000003,
Costa_Rica                    ,Dec,17.0,23.775,31.299999999999997,133.025,
Costa_Rica                    ,Feb,16.5,24.349999999999998,32.35,73.125,
Costa_Rica                    ,Jan,16.425,23.875,31.425,84.82499999999999,
Costa_Rica                    ,Jul,18.950000000000003,24.425000000000004,31.9,242.05,
Costa_Rica                    ,Jun,19.325000000000003,24.424999999999997,32.074999999999996,249.54999999999998,
Costa_Rica                    ,Mar,17.025000000000002,24.95,33.2,63.199999999999996,
Costa_Rica                    ,May,19.0,24.825,32.95,287.22499999999997,
Costa_Rica                    ,Nov,17.700000000000003,23.6,31.200000000000003,211.875,
Costa_Rica                    ,Oct,18.55,23.65,31.549999999999997,288.92499999999995,
Costa_Rica                    ,Sep,18.625,23.875,31.950000000000003,282.275,
Croatia                       ,Apr,9.2,13.55,18.2,61.3,205.95
Croatia                       ,Aug,19.45,24.3,29.5,58.65,304.65
Croatia                       ,Dec,3.05,5.65,8.55,80.25,90.30000000000001
Croatia                       ,Feb,2.4,5.85,9.65,54.4,127.14999999999999
Croatia                       ,Jan,1.9500000000000002,4.8,7.85,59.2,104.3
Croatia                       ,Jul,19.5,24.5,29.55,52.5,326.15
Croatia                       ,Jun,17.45,22.4,27.15,70.0,291.9
Croatia                       ,Mar,5.5,9.350000000000001,13.75,53.2,172.5
Croatia                       ,May,13.55,18.2,22.9,67.15,262.0
Croatia                       ,Nov,7.1000000000000005,9.95,13.149999999999999,103.6,97.85000000000001
Croatia                       ,Oct,11.1,14.549999999999999,18.75,84.05,164.55
Croatia                       ,Sep,15.1,19.2,24.0,93.05,215.0
Curacao_a._S._Maarten         ,Apr,24.95,27.200000000000003,30.5,37.95,263.65
Curacao_a._S._Maarten         ,Aug,26.6,28.950000000000003,32.3,66.95,286.6
Curacao_a._S._Maarten         ,Dec,24.55,26.85,29.8,93.7,250.64999999999998
Curacao_a._S._Maarten         ,Feb,23.9,26.200000000000003,29.5,36.95,251.5
Curacao_a._S._Maarten         ,Jan,23.9,26.2,29.3,58.7,264.65
Curacao_a._S._Maarten         ,Jul,26.3,28.6,31.85,66.55,277.4
Curacao_a._S._Maarten         ,Jun,26.35,28.549999999999997,31.700000000000003,38.4,258.25
Curacao_a._S._Maarten         ,Mar,24.25,26.5,29.85,32.25,274.0
Curacao_a._S._Maarten         ,May,25.85,28.0,31.15,56.65,258.9
Curacao_a._S._Maarten         ,Nov,25.35,27.7,30.75,151.5,238.2
Curacao_a._S._Maarten         ,Oct,26.15,28.55,31.75,123.95,252.0
Curacao_a._S._Maarten         ,Sep,26.6,29.05,32.35,79.55,257.95
Cyprus                        ,Apr,11.6,17.366666666666664,23.166666666666668,17.36666666666667,274.43333333333334
Cyprus                        ,Aug,22.400000000000002,28.2,33.9,0.5666666666666668,363.23333333333335
Cyprus                        ,Dec,9.133333333333333,13.9,18.63333333333333,85.7,178.33333333333334
Cyprus                        ,Feb,7.3,12.299999999999999,17.233333333333334,49.666666666666664,190.36666666666665
Cyprus                        ,Jan,7.366666666666667,12.033333333333333,16.733333333333334,75.3,180.5
Cyprus                        ,Jul,22.066666666666666,27.833333333333332,33.63333333333333,1.9333333333333336,387.3
Cyprus                        ,Jun,19.46666666666667,25.233333333333334,31.03333333333333,6.066666666666667,372.90000000000003
Cyprus                        ,Mar,8.766666666666666,14.233333333333334,19.7,31.3,243.0
Cyprus                        ,May,15.633333333333333,21.433333333333334,27.23333333333333,16.26666666666667,334.2333333333333
Cyprus                        ,Nov,12.466666666666667,17.766666666666666,23.03333333333333,46.26666666666667,216.79999999999998
Cyprus                        ,Oct,16.866666666666664,22.5,28.166666666666668,20.7,273.3333333333333
Cyprus                        ,Sep,19.933333333333334,25.76666666666667,31.600000000000005,6.733333333333333,311.26666666666665
Czech_Republic                ,Apr,3.303571428571428,8.446428571428571,13.785714285714286,37.07142857142857,187.57857142857142
Czech_Republic                ,Aug,12.707142857142854,17.99642857142857,23.95357142857143,76.47857142857144,231.21785714285713
Czech_Republic                ,Dec,-2.8964285714285722,-0.5071428571428572,1.8464285714285718,41.778571428571425,42.48571428571427
Czech_Republic                ,Feb,-3.571428571428572,-0.4214285714285714,2.985714285714286,32.40714285714286,79.63928571428572
Czech_Republic                ,Jan,-4.153571428571429,-1.4964285714285717,1.1,38.17857142857144,52.01071428571429
Czech_Republic                ,Jul,12.878571428571428,18.28214285714286,24.007142857142863,87.87857142857145,236.3142857142857
Czech_Republic                ,Jun,11.053571428571427,16.41785714285714,21.753571428571426,80.375,223.1964285714286
Czech_Republic                ,Mar,-0.6321428571428571,3.146428571428571,7.528571428571429,42.089285714285715,126.0821428571429
Czech_Republic                ,May,7.60714285714286,12.942857142857141,18.29285714285714,69.36428571428573,217.83214285714288
Czech_Republic                ,Nov,0.817857142857143,3.353571428571428,6.082142857142858,41.71785714285714,50.98571428571429
Czech_Republic                ,Oct,4.75,8.124999999999998,12.289285714285715,46.01428571428571,107.03214285714284
Czech_Republic                ,Sep,8.821428571428568,13.128571428571428,18.371428571428574,59.20714285714285,162.26428571428573
Dem._Rep._Congo               ,Apr,22.625,25.93,31.8,177.9363636363636,
Dem._Rep._Congo               ,Aug,20.625,23.53,28.77142857142857,48.354545454545466,
Dem._Rep._Congo               ,Dec,23.65,25.029999999999998,30.3,167.5818181818182,
Dem._Rep._Congo               ,Feb,22.075000000000003,25.76,31.557142857142853,150.29090909090908,
Dem._Rep._Congo               ,Jan,21.650000000000002,25.249999999999996,30.785714285714285,131.54545454545453,
Dem._Rep._Congo               ,Jul,20.35,23.18,28.242857142857144,36.35454545454545,
Dem._Rep._Congo               ,Jun,21.075,24.009999999999998,29.142857142857142,49.854545454545466,
Dem._Rep._Congo               ,Mar,22.575,26.03000000000001,32.04285714285714,170.7,
Dem._Rep._Congo               ,May,22.375,25.500000000000004,30.885714285714283,135.09090909090912,
Dem._Rep._Congo               ,Nov,23.424999999999997,24.95,30.3,224.24545454545458,
Dem._Rep._Congo               ,Oct,21.366666666666664,24.9,30.21428571428571,178.86363636363637,
Dem._Rep._Congo               ,Sep,21.325,24.279999999999994,29.657142857142855,96.30909090909091,
Denmark_Faroe_Islands         ,Apr,3.2,5.5,7.6,95.4,116.2
Denmark_Faroe_Islands         ,Aug,9.3,11.2,13.3,93.4,101.6
Denmark_Faroe_Islands         ,Dec,2.2,4.5,6.5,157.7,22.7
Denmark_Faroe_Islands         ,Feb,1.6,4.0,6.0,131.2,53.0
Denmark_Faroe_Islands         ,Jan,2.1,4.3,6.2,167.3,29.8
Denmark_Faroe_Islands         ,Jul,9.1,10.8,12.9,71.2,106.9
Denmark_Faroe_Islands         ,Jun,7.3,9.1,11.3,63.1,135.4
Denmark_Faroe_Islands         ,Mar,2.0,4.3,6.4,129.5,91.5
Denmark_Faroe_Islands         ,May,5.0,7.1,9.3,70.3,157.8
Denmark_Faroe_Islands         ,Nov,3.6,5.8,7.6,155.2,38.6
Denmark_Faroe_Islands         ,Oct,5.7,7.8,9.6,146.8,59.7
Denmark_Faroe_Islands         ,Sep,8.1,10.0,11.9,118.1,88.9
Denmark_Greenland             ,Apr,-10.424999999999999,-7.252777777777776,-4.275,34.410000000000004,
Denmark_Greenland             ,Aug,2.852777777777778,5.3583333333333325,7.961111111111112,53.739999999999995,
Denmark_Greenland             ,Dec,-12.702777777777781,-10.113888888888889,-7.580555555555555,43.260000000000005,
Denmark_Greenland             ,Feb,-16.333333333333336,-13.383333333333335,-10.494444444444444,38.760000000000005,
Denmark_Greenland             ,Jan,-15.080555555555556,-12.288888888888888,-9.544444444444443,44.79,
Denmark_Greenland             ,Jul,3.1388888888888884,5.927777777777777,8.802777777777777,41.79,
Denmark_Greenland             ,Jun,0.7666666666666666,3.4444444444444438,6.247222222222223,30.0,
Denmark_Greenland             ,Mar,-15.927777777777777,-12.777777777777775,-9.755555555555556,36.42999999999999,
Denmark_Greenland             ,May,-3.888888888888889,-1.1583333333333337,1.4972222222222225,30.779999999999994,
Denmark_Greenland             ,Nov,-9.713888888888889,-7.294444444444445,-4.955555555555556,51.39,
Denmark_Greenland             ,Oct,-5.349999999999998,-3.166666666666667,-0.9694444444444444,47.550000000000004,
Denmark_Greenland             ,Sep,-0.5055555555555556,1.6972222222222226,3.961111111111111,58.29,
Dominica                      ,Apr,24.95,24.549999999999997,30.3,123.05000000000001,243.2
Dominica                      ,Aug,26.45,26.0,31.55,258.7,252.9
Dominica                      ,Dec,24.549999999999997,24.1,29.65,166.05,197.3
Dominica                      ,Feb,23.9,23.5,29.1,76.19999999999999,215.4
Dominica                      ,Jan,24.0,23.5,29.1,126.5,213.4
Dominica                      ,Jul,26.549999999999997,26.15,31.25,233.5,237.2
Dominica                      ,Jun,26.7,26.15,31.25,175.0,226.2
Dominica                      ,Mar,24.1,23.75,29.55,76.55,243.6
Dominica                      ,May,25.95,25.55,30.950000000000003,146.15,250.6
Dominica                      ,Nov,25.25,24.9,30.549999999999997,261.9,198.1
Dominica                      ,Oct,25.75,25.5,31.35,250.8,221.6
Dominica                      ,Sep,26.05,25.75,31.55,272.29999999999995,221.5
Dominican_Republic            ,Apr,21.666666666666668,26.366666666666664,31.058333333333337,110.24166666666667,
Dominican_Republic            ,Aug,23.566666666666666,28.266666666666666,32.93333333333333,139.475,
Dominican_Republic            ,Dec,20.700000000000003,25.408333333333335,30.125,97.51666666666665,
Dominican_Republic            ,Feb,20.18333333333333,25.108333333333338,30.025000000000002,66.28333333333333,
Dominican_Republic            ,Jan,20.03333333333333,24.84166666666667,29.65833333333333,87.30833333333332,
Dominican_Republic            ,Jul,23.566666666666666,28.2,32.83333333333333,113.75,
Dominican_Republic            ,Jun,23.433333333333334,27.95833333333333,32.48333333333333,96.89166666666667,
Dominican_Republic            ,Mar,20.65833333333333,25.533333333333335,30.35833333333333,76.525,
Dominican_Republic            ,May,22.59166666666667,27.03333333333333,31.49166666666667,162.33333333333334,
Dominican_Republic            ,Nov,21.858333333333334,26.400000000000006,30.933333333333334,164.8,
Dominican_Republic            ,Oct,22.86666666666667,27.53333333333333,32.18333333333334,160.00833333333333,
Dominican_Republic            ,Sep,23.241666666666664,28.025000000000002,32.80833333333333,144.275,
Egypt                         ,Apr,17.080000000000002,23.25,29.459999999999997,1.15,
Egypt                         ,Aug,25.318181818181817,30.61818181818182,36.018181818181816,0.03636363636363637,
Egypt                         ,Dec,11.363636363636362,16.39090909090909,21.927272727272726,10.427272727272726,
Egypt                         ,Feb,10.879999999999999,16.47,22.259999999999998,7.399999999999999,
Egypt                         ,Jan,9.92,15.14,20.73,12.489999999999998,
Egypt                         ,Jul,25.309999999999995,30.85,36.3,0.01,
Egypt                         ,Jun,23.779999999999998,29.709999999999997,35.43,0.030000000000000006,
Egypt                         ,Mar,13.609999999999996,19.44,25.389999999999997,4.34,
Egypt                         ,May,20.99,27.080000000000002,33.08,0.63,
Egypt                         ,Nov,15.654545454545454,20.736363636363638,26.29090909090909,7.227272727272726,
Egypt                         ,Oct,20.518181818181816,25.7,31.218181818181822,3.3545454545454545,
Egypt                         ,Sep,23.572727272727278,28.89090909090909,34.418181818181814,0.2545454545454545,
El_Salvador                   ,Apr,22.659999999999997,28.0,35.18,41.1,
El_Salvador                   ,Aug,21.96,26.46,33.12,274.21999999999997,
El_Salvador                   ,Dec,20.06,25.48,32.82,6.659999999999999,
El_Salvador                   ,Feb,20.32,26.419999999999998,34.3,1.92,
El_Salvador                   ,Jan,19.72,25.560000000000002,33.3,1.0399999999999998,
El_Salvador                   ,Jul,21.979999999999997,26.660000000000004,33.2,241.06,
El_Salvador                   ,Jun,22.360000000000003,26.52,32.58,273.21999999999997,
El_Salvador                   ,Mar,21.36,27.279999999999994,35.08,8.66,
El_Salvador                   ,May,22.9,27.359999999999996,33.7,210.2,
El_Salvador                   ,Nov,20.919999999999998,25.58,32.26,58.040000000000006,
El_Salvador                   ,Oct,21.7,25.619999999999997,31.639999999999997,256.28000000000003,
El_Salvador                   ,Sep,21.860000000000003,25.82,32.019999999999996,332.76,
Estonia                       ,Apr,0.9299999999999999,4.909999999999998,9.499999999999998,34.01052631578948,201.9375
Estonia                       ,Aug,12.475000000000001,16.729999999999997,21.270000000000003,80.98947368421054,242.5
Estonia                       ,Dec,-3.13,-0.9550000000000001,0.9949999999999999,53.88947368421053,20.35
Estonia                       ,Feb,-6.540000000000001,-3.775,-1.1150000000000002,38.88421052631579,62.6
Estonia                       ,Jan,-5.5600000000000005,-3.08,-0.8899999999999999,49.626315789473686,32.575
Estonia                       ,Jul,13.220000000000002,17.749999999999996,22.350000000000005,67.73157894736842,290.3875
Estonia                       ,Jun,10.179999999999998,14.790000000000001,19.43,70.96315789473682,274.9375
Estonia                       ,Mar,-3.8500000000000005,-0.645,2.74,35.46315789473685,141.475
Estonia                       ,May,5.570000000000001,10.54,15.604999999999999,42.32105263157896,283.96250000000003
Estonia                       ,Nov,0.019999999999999997,2.1149999999999998,4.1,61.26315789473684,30.875
Estonia                       ,Oct,3.9,6.655000000000001,9.559999999999999,72.1421052631579,84.0625
Estonia                       ,Sep,8.59,12.215,16.195,57.915789473684214,157.3375
Fiji                          ,Apr,23.150000000000002,26.591666666666665,29.928571428571427,275.05833333333334,179.4333333333333
Fiji                          ,Aug,20.485714285714288,24.00833333333333,27.16428571428571,124.41666666666667,186.6
Fiji                          ,Dec,23.214285714285715,26.73333333333333,30.185714285714287,306.91666666666663,192.6
Fiji                          ,Feb,23.664285714285715,27.21666666666667,30.78571428571429,301.37499999999994,175.86666666666667
Fiji                          ,Jan,23.492857142857144,27.03333333333333,30.564285714285717,367.1583333333333,186.6
Fiji                          ,Jul,20.46428571428571,24.00833333333333,27.17142857142857,109.76666666666667,182.36666666666667
Fiji                          ,Jun,21.29285714285714,24.725000000000005,27.828571428571426,143.45000000000002,170.20000000000002
Fiji                          ,Mar,23.65,27.2,30.728571428571428,326.11666666666673,183.16666666666666
Fiji                          ,May,21.985714285714284,25.458333333333332,28.685714285714283,181.49166666666667,185.0666666666667
Fiji                          ,Nov,22.47142857142857,26.025000000000002,29.435714285714283,216.88333333333333,189.0333333333333
Fiji                          ,Oct,21.65,25.166666666666668,28.471428571428568,205.375,189.76666666666665
Fiji                          ,Sep,20.95,24.500000000000004,27.714285714285715,151.30833333333334,169.93333333333334
Finland                       ,Apr,-2.305882352941176,1.8892857142857136,6.323529411764707,31.161379310344838,193.81
Finland                       ,Aug,10.412745098039219,14.658928571428566,19.092156862745096,70.40896551724137,214.03000000000003
Finland                       ,Dec,-7.4588235294117675,-4.188392857142857,-1.838235294117647,52.037931034482725,16.05
Finland                       ,Feb,-11.172549019607844,-7.244642857142858,-4.1009803921568615,35.65517241379309,63.54999999999999
Finland                       ,Jan,-10.59607843137255,-6.824107142857142,-4.07843137254902,44.58827586206899,28.3
Finland                       ,Jul,11.790196078431373,16.300892857142852,20.99999999999999,75.67931034482756,274.33000000000004
Finland                       ,Jun,8.483333333333338,13.133035714285711,17.921568627450984,63.446896551724144,264.02
Finland                       ,Mar,-7.862745098039214,-3.5651785714285715,0.3450980392156863,33.134482758620706,141.31
Finland                       ,May,3.1519607843137267,7.982142857142857,12.97058823529411,43.02413793103449,265.05000000000007
Finland                       ,Nov,-3.446078431372549,-0.7803571428571427,1.218627450980392,55.051724137931025,26.380000000000003
Finland                       ,Oct,1.1970588235294115,3.924107142857143,6.40686274509804,61.85931034482756,74.11999999999999
Finland                       ,Sep,6.2068627450980385,9.829464285714286,13.551960784313728,58.04689655172412,139.34
Fr._Polynesia                 ,Apr,24.0125,26.500000000000004,29.462500000000002,167.7111111111111,172.45
Fr._Polynesia                 ,Aug,21.437499999999996,23.912499999999998,26.8125,102.55555555555556,175.42499999999998
Fr._Polynesia                 ,Dec,23.6,26.099999999999998,29.1375,222.42222222222222,183.15
Fr._Polynesia                 ,Feb,24.275,26.7875,29.9125,195.48888888888894,179.625
Fr._Polynesia                 ,Jan,24.037499999999998,26.5375,29.65,217.3,191.95
Fr._Polynesia                 ,Jul,21.724999999999998,24.125,26.875,116.24444444444445,162.25
Fr._Polynesia                 ,Jun,22.3,24.675,27.45,135.3111111111111,152.725
Fr._Polynesia                 ,Mar,24.450000000000003,26.987500000000004,30.099999999999998,174.17777777777778,193.4
Fr._Polynesia                 ,May,23.2,25.637500000000006,28.475,150.94444444444443,165.67499999999998
Fr._Polynesia                 ,Nov,23.025000000000002,25.550000000000004,28.625000000000004,149.91111111111113,186.64999999999998
Fr._Polynesia                 ,Oct,22.1875,24.7125,27.749999999999996,136.95555555555555,188.35000000000002
Fr._Polynesia                 ,Sep,21.650000000000002,24.162499999999998,27.125,99.17777777777778,176.025
France                        ,Apr,6.484892086330936,11.410791366906478,16.3410071942446,63.22364864864868,188.90526315789472
France                        ,Aug,15.13093525179856,20.54604316546762,25.962589928057564,54.0966216216216,243.38297872340425
France                        ,Dec,2.969565217391305,6.117391304347826,9.267391304347827,80.31689189189187,79.59574468085107
France                        ,Feb,2.1906474820143877,6.025179856115107,9.859712230215832,56.28716216216216,109.87368421052632
France                        ,Jan,2.2920863309352537,5.494244604316546,8.698561151079138,70.38648648648652,85.49473684210527
France                        ,Jul,15.197841726618702,20.5546762589928,25.911510791366908,49.44256756756756,256.2
France                        ,Jun,13.241007194244599,18.386330935251802,23.533812949640293,55.923648648648665,236.69473684210527
France                        ,Mar,4.316546762589928,8.835251798561147,13.356834532374105,55.53783783783786,162.62105263157895
France                        ,May,9.992086330935251,14.964748201438855,19.943884892086338,66.75067567567568,216.7263157894737
France                        ,Nov,5.528057553956832,8.954676258992805,12.394244604316555,90.28243243243246,90.69148936170212
France                        ,Oct,9.400000000000004,13.54748201438849,17.689928057553963,85.00000000000003,136.98936170212767
France                        ,Sep,12.134532374100724,17.202877697841725,22.276258992805747,67.96283783783782,196.89361702127658
Gambia                        ,Apr,20.95,29.91111111111111,38.81111111111111,0.0125,
Gambia                        ,Aug,23.45,27.787499999999998,32.075,284.4,
Gambia                        ,Dec,16.4,25.62222222222222,34.666666666666664,0.15000000000000002,
Gambia                        ,Feb,17.229999999999997,26.84444444444445,36.45555555555555,0.31250000000000006,
Gambia                        ,Jan,15.599999999999998,25.03333333333333,34.37777777777778,0.24999999999999997,
Gambia                        ,Jul,23.59,28.36666666666667,33.166666666666664,189.73749999999998,
Gambia                        ,Jun,23.85,30.011111111111106,36.266666666666666,77.53750000000001,
Gambia                        ,Mar,19.25,28.755555555555556,38.18888888888889,0.0125,
Gambia                        ,May,22.53,30.45555555555556,38.24444444444444,6.3125,
Gambia                        ,Nov,19.509999999999998,27.611111111111114,35.71111111111111,0.85,
Gambia                        ,Oct,23.15,28.688888888888894,34.2,66.7125,
Gambia                        ,Sep,23.119999999999997,27.744444444444447,32.400000000000006,224.29999999999998,
Georgia                       ,Apr,5.566666666666667,10.719999999999999,16.838095238095235,76.57619047619046,
Georgia                       ,Aug,17.033333333333335,22.779999999999998,28.87142857142857,76.9809523809524,
Georgia                       ,Dec,-1.1095238095238096,2.68,7.466666666666667,74.02380952380952,
Georgia                       ,Feb,-2.147619047619048,2.04,7.22857142857143,62.233333333333334,
Georgia                       ,Jan,-2.6571428571428575,1.1199999999999999,5.752380952380951,71.21428571428572,
Georgia                       ,Jul,17.057142857142857,22.48,28.29047619047619,79.24285714285713,
Georgia                       ,Jun,14.1952380952381,19.619999999999997,25.609523809523807,97.5047619047619,
Georgia                       ,Mar,1.3904761904761906,5.92,11.561904761904762,76.27619047619048,
Georgia                       ,May,10.228571428571428,15.559999999999999,21.51428571428571,93.9857142857143,
Georgia                       ,Nov,2.6142857142857148,6.840000000000001,12.30952380952381,81.0095238095238,
Georgia                       ,Oct,8.252380952380955,13.139999999999997,19.080952380952382,96.71904761904763,
Georgia                       ,Sep,12.976190476190473,18.48,24.595238095238095,85.96666666666665,
Germany                       ,Apr,3.7239520958083836,8.615116279069767,13.625748502994018,43.90370370370369,185.40370370370368
Germany                       ,Aug,12.856287425149706,17.73546511627908,23.015568862275448,79.4067901234568,211.2197530864198
Germany                       ,Dec,-0.7275449101796408,1.6994186046511621,4.023952095808383,68.16790123456792,45.01419753086418
Germany                       ,Feb,-1.6820359281437134,1.2994186046511629,4.399401197604789,50.07037037037039,77.29259259259258
Germany                       ,Jan,-1.8688622754491022,0.7122093023255818,3.1880239520958074,62.50432098765432,54.25123456790125
Germany                       ,Jul,13.024550898203593,18.011627906976752,23.228742514970065,87.14876543209873,225.71851851851844
Germany                       ,Jun,10.914970059880241,15.958139534883719,20.989820359281442,74.91666666666663,217.74938271604947
Germany                       ,Mar,0.5832335329341318,4.310465116279069,8.377245508982039,55.28086419753087,128.14876543209877
Germany                       ,May,7.60059880239521,12.70755813953488,17.72634730538921,68.59444444444443,215.11728395061732
Germany                       ,Nov,2.0999999999999988,4.764534883720929,7.476646706586824,61.94259259259254,56.86543209876548
Germany                       ,Oct,5.833532934131739,9.301162790697676,13.18143712574851,63.70493827160491,109.57654320987665
Germany                       ,Sep,9.485628742514974,13.747674418604648,18.526946107784433,65.25370370370374,158.39012345679012
Ghana                         ,Apr,24.55,28.96111111111111,33.86000000000001,117.2,217.33333333333334
Ghana                         ,Aug,22.32,25.50555555555556,28.889999999999997,94.3409090909091,128.7166666666667
Ghana                         ,Dec,22.290000000000003,27.572222222222223,33.19,21.045454545454543,221.2166666666667
Ghana                         ,Feb,23.805,29.105555555555554,34.88,30.64999999999999,196.4
Ghana                         ,Jan,21.970000000000002,27.58888888888889,33.5,13.87272727272727,202.29999999999995
Ghana                         ,Jul,22.70000000000001,25.86666666666667,29.275000000000006,120.19999999999999,144.80833333333334
Ghana                         ,Jun,23.289999999999996,26.822222222222223,30.645000000000003,200.2590909090909,159.375
Ghana                         ,Mar,24.595000000000002,29.37777777777778,34.824999999999996,74.41818181818182,214.58333333333337
Ghana                         ,May,24.064999999999998,28.127777777777776,32.56,162.27727272727273,212.60833333333332
Ghana                         ,Nov,22.925,27.772222222222226,33.065,51.05,230.73333333333332
Ghana                         ,Oct,22.984999999999996,27.10555555555556,31.51,135.89545454545453,216.37500000000003
Ghana                         ,Sep,22.69,26.21111111111111,29.93,138.99999999999997,149.45000000000002
Grenada                       ,Apr,24.8,27.6,30.5,36.4,
Grenada                       ,Aug,25.0,28.0,31.0,142.6,
Grenada                       ,Dec,23.9,27.0,30.2,105.3,
Grenada                       ,Feb,23.4,26.6,29.7,38.6,
Grenada                       ,Jan,23.3,26.5,29.7,64.4,
Grenada                       ,Jul,24.9,27.7,30.6,123.2,
Grenada                       ,Jun,25.1,27.9,30.6,126.5,
Grenada                       ,Mar,23.9,26.9,30.0,25.6,
Grenada                       ,May,25.4,28.1,30.8,52.8,
Grenada                       ,Nov,24.5,27.6,30.7,164.4,
Grenada                       ,Oct,25.0,28.0,31.1,149.9,
Grenada                       ,Sep,25.3,28.3,31.3,122.0,
Guatemala                     ,Apr,15.72258064516129,24.099999999999994,30.67419354838709,56.050000000000004,
Guatemala                     ,Aug,16.551612903225806,23.11785714285714,28.738709677419347,219.21470588235292,
Guatemala                     ,Dec,13.51290322580645,20.775,26.880645161290328,33.42647058823529,
Guatemala                     ,Feb,13.235483870967744,21.567857142857147,28.358064516129033,19.12352941176471,
Guatemala                     ,Jan,12.912903225806451,20.62142857142857,27.03870967741935,27.670588235294115,
Guatemala                     ,Jul,16.55483870967742,23.13571428571429,28.496774193548383,190.9058823529412,
Guatemala                     ,Jun,17.051612903225806,23.271428571428572,28.66774193548387,264.7323529411765,
Guatemala                     ,Mar,14.112903225806454,22.760714285714283,29.63548387096774,26.538235294117644,
Guatemala                     ,May,16.812903225806448,23.967857142857138,29.890322580645165,168.61176470588236,
Guatemala                     ,Nov,14.674193548387093,21.325,26.903225806451616,76.46764705882352,
Guatemala                     ,Oct,16.18387096774193,22.189285714285717,27.570967741935483,199.44705882352943,
Guatemala                     ,Sep,16.706451612903223,22.760714285714293,28.34193548387097,267.52058823529404,
Guinea                        ,Apr,21.84444444444444,28.81428571428571,35.33333333333333,50.43333333333333,
Guinea                        ,Aug,20.577777777777776,24.942857142857143,28.55555555555556,483.28888888888883,
Guinea                        ,Dec,16.466666666666665,24.85714285714286,32.27777777777778,3.855555555555556,
Guinea                        ,Feb,18.344444444444445,26.8,34.72222222222222,8.066666666666666,
Guinea                        ,Jan,16.200000000000003,24.9,32.81111111111111,3.433333333333333,
Guinea                        ,Jul,20.566666666666666,25.12857142857143,28.922222222222217,394.7888888888889,
Guinea                        ,Jun,21.000000000000004,26.300000000000004,30.73333333333333,238.13333333333333,
Guinea                        ,Mar,20.58888888888889,28.271428571428572,35.611111111111114,22.255555555555556,
Guinea                        ,May,21.755555555555553,28.071428571428573,33.52222222222222,132.72222222222223,
Guinea                        ,Nov,19.155555555555555,25.828571428571426,31.799999999999997,42.7,
Guinea                        ,Oct,20.31111111111111,25.828571428571422,30.644444444444446,208.05555555555557,
Guinea                        ,Sep,20.433333333333334,25.328571428571426,29.511111111111113,359.87777777777785,
Guinea_Bissau                 ,Apr,21.233333333333334,28.7,36.1,0.06666666666666667,
Guinea_Bissau                 ,Aug,22.36666666666667,26.433333333333334,30.433333333333337,478.3,
Guinea_Bissau                 ,Dec,18.366666666666664,25.53333333333333,32.63333333333333,0.13333333333333333,
Guinea_Bissau                 ,Feb,18.766666666666666,27.133333333333336,35.43333333333333,0.3666666666666667,
Guinea_Bissau                 ,Jan,17.76666666666667,25.400000000000002,33.0,0.13333333333333333,
Guinea_Bissau                 ,Jul,22.46666666666667,26.733333333333334,31.0,390.9666666666667,
Guinea_Bissau                 ,Jun,22.666666666666668,27.96666666666667,33.26666666666667,154.76666666666668,
Guinea_Bissau                 ,Mar,20.666666666666668,28.5,36.300000000000004,0.06666666666666667,
Guinea_Bissau                 ,May,22.399999999999995,28.900000000000002,35.36666666666667,21.066666666666666,
Guinea_Bissau                 ,Nov,21.7,27.366666666666664,32.93333333333333,11.633333333333335,
Guinea_Bissau                 ,Oct,22.5,27.399999999999995,32.300000000000004,173.76666666666665,
Guinea_Bissau                 ,Sep,22.2,26.7,31.166666666666668,379.5,
Guyana                        ,Apr,22.771428571428572,26.45714285714286,31.82857142857143,146.44848484848487,187.26
Guyana                        ,Aug,22.25714285714286,26.54285714285714,32.22857142857143,171.57878787878786,235.74
Guyana                        ,Dec,21.999999999999996,26.185714285714283,32.25714285714285,225.46969696969697,184.45999999999998
